X (Grid)	Y (Grid)	X (m)	Y (m)	Data
12,51,4.076337
13,51,4.054402
14,51,3.755157
15,51,3.410357
16,51,3.377474
17,51,5.78614
18,51,12.042731
19,51,24.281183
20,51,28.587725
21,51,26.052343
22,51,17.010931
23,51,16.813375
24,51,30.531122
25,51,-999
26,51,-999
27,51,-999
28,51,33.836254
29,51,23.799408
30,51,32.922554
31,51,35.673729
32,51,30.668736
33,51,15.25573
34,51,9.392615
35,51,5.126003
36,51,4.864676
37,51,4.798056
38,51,3.349223
39,51,2.299105
40,51,1.439734
41,51,1.695695
42,51,8.849824
43,51,-999
44,51,-999
45,51,-999
46,51,-999
47,51,-999
48,51,38.320377
49,51,29.67371
50,51,-999
51,51,-999
52,51,-999
53,51,-999
54,51,-999
55,51,22.452179
56,51,11.13059
57,51,21.135914
58,51,23.418158
59,51,18.299519
60,51,8.146927
61,51,5.343393
62,51,4.371564
63,51,7.516779
64,51,14.747895
65,51,11.370841
66,51,9.808264
67,51,13.544349
68,51,33.148212
69,51,-999
70,51,-999
71,51,-999
72,51,37.386707
73,51,23.820684
74,51,39.962654
75,51,-999
76,51,-999
77,51,-999
78,51,-999
79,51,-999
80,51,-999
81,51,-999
82,51,-999
83,51,66.03347
84,51,-999
85,51,-999
86,51,37.437767
87,51,18.109402
88,51,26.821409
89,51,-999
90,51,-999
91,51,-999
92,51,-999
93,51,-999
94,51,-999
95,51,20.578203
96,51,5.68542
97,51,4.146948
98,51,3.070338
99,51,0.376242
0,50,0
1,50,0
2,50,0
3,50,0
4,50,0.356367
5,50,1.453689
6,50,1.959983
7,50,2.011234
8,50,2.615194
9,50,3.291458
10,50,3.191988
11,50,2.897147
12,50,3.58749
13,50,3.997144
14,50,5.120298
15,50,4.049895
16,50,4.894112
17,50,7.938399
18,50,25.241575
19,50,-999
20,50,-999
21,50,-999
22,50,44.078606
23,50,31.925922
24,50,31.259306
25,50,-999
26,50,54.820107
27,50,37.151165
28,50,22.943224
29,50,16.989191
30,50,15.951287
31,50,20.153259
32,50,28.73056
33,50,24.96386
34,50,10.126633
35,50,4.224598
36,50,3.522996
37,50,2.964229
38,50,1.417712
39,50,1.881709
40,50,0.270352
41,50,0.055444
42,50,7.419555
43,50,-999
44,50,-999
45,50,-999
46,50,-999
47,50,-999
48,50,-999
49,50,28.097275
50,50,35.793827
51,50,-999
52,50,-999
53,50,-999
54,50,-999
55,50,17.987959
56,50,20.595634
57,50,-999
58,50,-999
59,50,-999
60,50,21.898134
61,50,7.595967
62,50,10.01661
63,50,27.758892
64,50,-999
65,50,31.233269
66,50,13.843648
67,50,10.349637
68,50,25.922447
69,50,-999
70,50,-999
71,50,-999
72,50,-999
73,50,29.698635
74,50,34.496002
75,50,-999
76,50,-999
77,50,-999
78,50,-999
79,50,67.925079
80,50,-999
81,50,-999
82,50,52.111023
83,50,-999
84,50,-999
85,50,-999
86,50,-999
87,50,26.804983
88,50,19.182859
89,50,38.474426
90,50,-999
91,50,-999
92,50,-999
93,50,51.275978
94,50,40.028263
95,50,25.184526
96,50,11.382235
97,50,5.208368
98,50,3.082418
99,50,0.949752
0,49,0
1,49,0
2,49,0
3,49,0.407963
4,49,0.941381
5,49,1.945702
6,49,2.423104
7,49,2.47627
8,49,2.590301
9,49,2.704243
10,49,5.036395
11,49,6.142469
12,49,7.399095
13,49,7.19166
14,49,8.451073
15,49,7.821475
16,49,6.834431
17,49,10.41105
18,49,30.724691
19,49,-999
20,49,-999
21,49,-999
22,49,-999
23,49,-999
24,49,-999
25,49,-999
26,49,51.622387
27,49,36.530804
28,49,30.458616
29,49,18.005346
30,49,17.041166
31,49,35.950756
32,49,-999
33,49,-999
34,49,11.953284
35,49,4.413405
36,49,1.575151
37,49,0.626508
38,49,1.263686
39,49,0.127268
40,49,-0.590868
41,49,-1.519433
42,49,5.64386
43,49,-999
44,49,-999
45,49,-999
46,49,-999
47,49,-999
48,49,-999
49,49,27.084652
50,49,16.804358
51,49,29.04649
52,49,42.30088
53,49,51.97234
54,49,-999
55,49,24.552853
56,49,25.982525
57,49,-999
58,49,-999
59,49,-999
60,49,23.527821
61,49,11.007523
62,49,22.426409
63,49,-999
64,49,-999
65,49,-999
66,49,23.284397
67,49,12.161141
68,49,23.21126
69,49,-999
70,49,-999
71,49,60.988251
72,49,-999
73,49,33.346272
74,49,33.540905
75,49,-999
76,49,-999
77,49,-999
78,49,-999
79,49,57.696438
80,49,-999
81,49,41.239033
82,49,37.575069
83,49,-999
84,49,-999
85,49,-999
86,49,-999
87,49,27.365721
88,49,15.151311
89,49,27.359339
90,49,-999
91,49,-999
92,49,60.451839
93,49,-999
94,49,-999
95,49,-999
96,49,20.002113
97,49,6.275243
98,49,3.637634
99,49,2.063886
0,48,0
1,48,0
2,48,0
3,48,0.932256
4,48,1.471783
5,48,1.958917
6,48,2.49194
7,48,2.523997
8,48,3.560326
9,48,5.318798
10,48,8.917985
11,48,14.395243
12,48,24.973965
13,48,28.050163
14,48,25.19882
15,48,15.317312
16,48,11.081255
17,48,11.648921
18,48,30.250006
19,48,-999
20,48,-999
21,48,-999
22,48,-999
23,48,-999
24,48,-999
25,48,-999
26,48,-999
27,48,-999
28,48,-999
29,48,24.839403
30,48,26.787083
31,48,-999
32,48,-999
33,48,-999
34,48,20.122107
35,48,4.074229
36,48,-0.718959
37,48,0.480467
38,48,-0.07097
39,48,-0.087502
40,48,-0.811432
41,48,0.107085
42,48,1.989756
43,48,11.659678
44,48,-999
45,48,-999
46,48,-999
47,48,-999
48,48,-999
49,48,27.018009
50,48,13.302387
51,48,25.558163
52,48,-999
53,48,-999
54,48,-999
55,48,27.165373
56,48,24.430416
57,48,-999
58,48,-999
59,48,44.818172
60,48,19.016508
61,48,15.815576
62,48,36.79686
63,48,-999
64,48,60.859608
65,48,-999
66,48,34.641037
67,48,13.177068
68,48,12.855083
69,48,31.255304
70,48,-999
71,48,-999
72,48,-999
73,48,29.719332
74,48,24.587463
75,48,48.786366
76,48,-999
77,48,-999
78,48,-999
79,48,61.284138
80,48,51.791401
81,48,40.379566
82,48,43.639008
83,48,-999
84,48,-999
85,48,-999
86,48,41.577507
87,48,28.328463
88,48,18.19434
89,48,19.259895
90,48,37.082619
91,48,-999
92,48,-999
93,48,-999
94,48,-999
95,48,-999
96,48,20.587866
97,48,6.816374
98,48,4.669556
99,48,3.124109
0,47,0
1,47,0
2,47,0
3,47,1.465253
4,47,1.450249
5,47,1.949515
6,47,1.915497
7,47,2.870409
8,47,5.424646
9,47,12.727336
10,47,26.441376
11,47,43.55875
12,47,-999
13,47,-999
14,47,-999
15,47,40.676582
16,47,17.354965
17,47,14.233284
18,47,26.355562
19,47,-999
20,47,-999
21,47,-999
22,47,-999
23,47,-999
24,47,-999
25,47,-999
26,47,-999
27,47,42.289738
28,47,27.956079
29,47,18.55098
30,47,29.926037
31,47,-999
32,47,-999
33,47,-999
34,47,31.58695
35,47,5.900043
36,47,-0.356102
37,47,-0.230065
38,47,-0.71411
39,47,0.267045
40,47,-0.745891
41,47,0.179107
42,47,0.110145
43,47,7.374718
44,47,-999
45,47,-999
46,47,-999
47,47,-999
48,47,-999
49,47,23.950478
50,47,12.145839
51,47,27.065363
52,47,-999
53,47,-999
54,47,-999
55,47,25.453176
56,47,16.940897
57,47,29.574188
58,47,47.550735
59,47,-999
60,47,34.45549
61,47,28.393574
62,47,-999
63,47,-999
64,47,-999
65,47,-999
66,47,-999
67,47,21.555227
68,47,10.014359
69,47,11.855466
70,47,18.319834
71,47,24.510338
72,47,25.039112
73,47,17.028643
74,47,18.280832
75,47,34.994999
76,47,-999
77,47,-999
78,47,-999
79,47,-999
80,47,-999
81,47,-999
82,47,-999
83,47,-999
84,47,-999
85,47,-999
86,47,49.165184
87,47,-999
88,47,35.474113
89,47,18.175518
90,47,24.318693
91,47,-999
92,47,-999
93,47,-999
94,47,-999
95,47,47.626183
96,47,25.194193
97,47,10.392038
98,47,4.702109
99,47,2.559429
0,46,0
1,46,0
2,46,0
3,46,0.893949
4,46,0.90563
5,46,1.986647
6,46,1.857553
7,46,3.969319
8,46,7.545436
9,46,24.343945
10,46,-999
11,46,-999
12,46,-999
13,46,-999
14,46,-999
15,46,-999
16,46,28.575558
17,46,13.37096
18,46,25.179514
19,46,-999
20,46,52.00708
21,46,47.028603
22,46,-999
23,46,-999
24,46,-999
25,46,-999
26,46,-999
27,46,41.710121
28,46,31.516001
29,46,28.908558
30,46,30.526943
31,46,-999
32,46,-999
33,46,-999
34,46,-999
35,46,7.96679
36,46,-1.377482
37,46,-0.842259
38,46,-0.427005
39,46,-0.52075
40,46,0.580795
41,46,0.596011
42,46,-0.463095
43,46,7.916306
44,46,-999
45,46,-999
46,46,-999
47,46,-999
48,46,32.455299
49,46,13.082273
50,46,10.534112
51,46,22.850548
52,46,-999
53,46,34.188206
54,46,23.978781
55,46,15.823645
56,46,17.367884
57,46,33.690334
58,46,-999
59,46,-999
60,46,-999
61,46,39.249199
62,46,-999
63,46,-999
64,46,-999
65,46,-999
66,46,-999
67,46,33.864269
68,46,13.802101
69,46,10.448936
70,46,10.081302
71,46,13.776557
72,46,21.952513
73,46,15.939584
74,46,17.226925
75,46,26.075489
76,46,49.902981
77,46,-999
78,46,-999
79,46,-999
80,46,-999
81,46,-999
82,46,61.440338
83,46,-999
84,46,-999
85,46,-999
86,46,-999
87,46,-999
88,46,-999
89,46,22.729067
90,46,15.206719
91,46,32.901672
92,46,-999
93,46,46.650856
94,46,-999
95,46,-999
96,46,-999
97,46,15.926997
98,46,4.706567
99,46,2.548268
0,45,0
1,45,0
2,45,0
3,45,0.915509
4,45,0.900782
5,45,1.992436
6,45,1.927568
7,45,3.909481
8,45,8.04278
9,45,29.309492
10,45,-999
11,45,-999
12,45,-999
13,45,-999
14,45,-999
15,45,-999
16,45,30.366529
17,45,13.664988
18,45,25.189754
19,45,-999
20,45,-999
21,45,45.217674
22,45,-999
23,45,-999
24,45,-999
25,45,-999
26,45,-999
27,45,-999
28,45,-999
29,45,-999
30,45,30.451925
31,45,38.697914
32,45,-999
33,45,-999
34,45,-999
35,45,7.999677
36,45,-1.518123
37,45,-1.449156
38,45,-1.103165
39,45,-0.845571
40,45,-0.507955
41,45,0.778866
42,45,0.978693
43,45,7.931965
44,45,-999
45,45,33.306156
46,45,24.709751
47,45,22.962221
48,45,13.520983
49,45,8.926906
50,45,8.527911
51,45,11.107143
52,45,18.139669
53,45,13.148051
54,45,10.001297
55,45,11.700508
56,45,23.005375
57,45,-999
58,45,-999
59,45,-999
60,45,-999
61,45,30.4965
62,45,36.826138
63,45,-999
64,45,-999
65,45,-999
66,45,-999
67,45,-999
68,45,23.221558
69,45,12.685732
70,45,15.037269
71,45,32.611122
72,45,-999
73,45,38.700706
74,45,27.417479
75,45,22.959719
76,45,39.446442
77,45,-999
78,45,-999
79,45,-999
80,45,-999
81,45,-999
82,45,-999
83,45,-999
84,45,-999
85,45,-999
86,45,-999
87,45,-999
88,45,48.741554
89,45,28.267609
90,45,15.225818
91,45,16.194954
92,45,21.838314
93,45,18.617638
94,45,24.688576
95,45,25.691277
96,45,20.52717
97,45,8.75231
98,45,4.162504
99,45,3.243942
0,44,0
1,44,0
2,44,0
3,44,0.936255
4,44,0.913529
5,44,1.945758
6,44,1.89057
7,44,3.419102
8,44,7.014032
9,44,24.288761
10,44,-999
11,44,-999
12,44,-999
13,44,-999
14,44,-999
15,44,42.097206
16,44,19.5534
17,44,13.599501
18,44,25.171007
19,44,-999
20,44,-999
21,44,53.445854
22,44,-999
23,44,39.497204
24,44,39.798061
25,44,-999
26,44,-999
27,44,-999
28,44,-999
29,44,-999
30,44,29.955908
31,44,29.042845
32,44,-999
33,44,-999
34,44,-999
35,44,7.533581
36,44,-1.467602
37,44,-1.067043
38,44,-0.072454
39,44,-0.915781
40,44,0.076673
41,44,0.203387
42,44,0.849651
43,44,4.060811
44,44,8.922812
45,44,10.543835
46,44,8.317037
47,44,11.345391
48,44,14.00729
49,44,18.640909
50,44,11.489413
51,44,7.413701
52,44,6.896965
53,44,8.407249
54,44,12.552223
55,44,22.921106
56,44,31.159569
57,44,48.552078
58,44,-999
59,44,52.637039
60,44,41.404785
61,44,22.262566
62,44,22.434772
63,44,48.078243
64,44,-999
65,44,-999
66,44,-999
67,44,-999
68,44,23.968975
69,44,10.554314
70,44,23.958414
71,44,-999
72,44,-999
73,44,-999
74,44,-999
75,44,38.286293
76,44,37.723969
77,44,-999
78,44,-999
79,44,-999
80,44,62.656219
81,44,50.457561
82,44,47.739895
83,44,46.222225
84,44,53.798004
85,44,-999
86,44,53.31641
87,44,51.742466
88,44,-999
89,44,-999
90,44,25.314939
91,44,14.210697
92,44,13.220268
93,44,11.522492
94,44,15.616126
95,44,23.70895
96,44,21.089611
97,44,9.311388
98,44,5.226111
99,44,4.172036
0,43,0
1,43,0
2,43,0
3,43,1.482559
4,43,1.439312
5,43,1.517463
6,43,1.476927
7,43,1.926806
8,43,4.214271
9,43,9.907928
10,43,19.801805
11,43,16.586405
12,43,28.020475
13,43,30.656797
14,43,26.494051
15,43,18.019901
16,43,13.620893
17,43,11.431116
18,43,25.142216
19,43,-999
20,43,-999
21,43,-999
22,43,-999
23,43,30.084435
24,43,29.755547
25,43,-999
26,43,-999
27,43,-999
28,43,-999
29,43,-999
30,43,29.937788
31,43,30.09343
32,43,-999
33,43,-999
34,43,-999
35,43,11.740483
36,43,2.159722
37,43,-0.298142
38,43,0.900463
39,43,1.994119
40,43,1.736698
41,43,1.714495
42,43,2.789942
43,43,2.079039
44,43,2.686631
45,43,3.254776
46,43,10.267115
47,43,22.477753
48,43,35.036942
49,43,-999
50,43,30.013927
51,43,11.622017
52,43,9.048872
53,43,9.581237
54,43,21.349934
55,43,-999
56,43,-999
57,43,-999
58,43,-999
59,43,-999
60,43,-999
61,43,37.22934
62,43,30.725975
63,43,-999
64,43,-999
65,43,-999
66,43,-999
67,43,48.886589
68,43,29.797132
69,43,20.665918
70,43,25.293844
71,43,-999
72,43,-999
73,43,-999
74,43,-999
75,43,-999
76,43,33.95562
77,43,42.389648
78,43,-999
79,43,-999
80,43,-999
81,43,-999
82,43,-999
83,43,-999
84,43,-999
85,43,-999
86,43,-999
87,43,-999
88,43,-999
89,43,-999
90,43,24.788975
91,43,13.663153
92,43,16.315435
93,43,25.308834
94,43,36.455185
95,43,-999
96,43,-999
97,43,19.535933
98,43,5.223685
99,43,4.158353
0,42,0
1,42,0
2,42,0
3,42,0.939604
4,42,1.438095
5,42,0.999214
6,42,1.431449
7,42,1.883625
8,42,2.452096
9,42,3.348011
10,42,3.813689
11,42,3.934294
12,42,10.352274
13,42,12.342307
14,42,15.242406
15,42,24.173756
16,42,23.588991
17,42,13.293728
18,42,25.695032
19,42,-999
20,42,-999
21,42,-999
22,42,-999
23,42,31.605753
24,42,31.530025
25,42,-999
26,42,-999
27,42,28.190023
28,42,36.641159
29,42,-999
30,42,28.085634
31,42,29.069271
32,42,-999
33,42,-999
34,42,-999
35,42,-999
36,42,6.119922
37,42,2.245895
38,42,8.134486
39,42,5.396483
40,42,10.143199
41,42,6.745074
42,42,4.367102
43,42,3.983597
44,42,3.583383
45,42,7.658267
46,42,20.356352
47,42,-999
48,42,-999
49,42,-999
50,42,-999
51,42,21.399086
52,42,9.505498
53,42,7.892065
54,42,23.379988
55,42,-999
56,42,-999
57,42,-999
58,42,-999
59,42,-999
60,42,-999
61,42,-999
62,42,37.354401
63,42,-999
64,42,-999
65,42,-999
66,42,-999
67,42,-999
68,42,-999
69,42,50.460629
70,42,11.571377
71,42,-999
72,42,-999
73,42,-999
74,42,-999
75,42,-999
76,42,31.822561
77,42,21.020874
78,42,32.270622
79,42,42.912376
80,42,52.095646
81,42,-999
82,42,-999
83,42,61.440338
84,42,-999
85,42,-999
86,42,61.440338
87,42,-999
88,42,51.738514
89,42,38.488651
90,42,19.122366
91,42,13.599728
92,42,24.863749
93,42,-999
94,42,-999
95,42,-999
96,42,-999
97,42,21.544395
98,42,5.781619
99,42,3.602495
0,41,0
1,41,0
2,41,0
3,41,0.43143
4,41,0.985681
5,41,1.081825
6,41,1.454157
7,41,1.9047
8,41,1.574778
9,41,1.719915
10,41,2.611108
11,41,6.427663
12,41,6.931169
13,41,9.135115
14,41,23.332956
15,41,-999
16,41,-999
17,41,14.026499
18,41,22.979565
19,41,-999
20,41,-999
21,41,-999
22,41,-999
23,41,31.45052
24,41,29.838448
25,41,-999
26,41,-999
27,41,27.800713
28,41,29.941303
29,41,39.332787
30,41,30.540419
31,41,32.17907
32,41,-999
33,41,-999
34,41,-999
35,41,-999
36,41,8.143441
37,41,1.012689
38,41,34.138386
39,41,1.678275
40,41,33.68187
41,41,13.545754
42,41,9.099115
43,41,9.337163
44,41,9.61852
45,41,10.838303
46,41,22.623747
47,41,-999
48,41,-999
49,41,-999
50,41,-999
51,41,22.391592
52,41,7.88131
53,41,7.824172
54,41,20.241446
55,41,-999
56,41,-999
57,41,50.906689
58,41,52.909092
59,41,-999
60,41,53.544842
61,41,40.24683
62,41,22.868408
63,41,36.23896
64,41,-999
65,41,59.534985
66,41,-999
67,41,30.569147
68,41,-999
69,41,9.669436
70,41,39.602901
71,41,14.554507
72,41,-999
73,41,-999
74,41,-999
75,41,-999
76,41,30.787846
77,41,18.031603
78,41,30.181471
79,41,-999
80,41,-999
81,41,-999
82,41,-999
83,41,-999
84,41,-999
85,41,-999
86,41,-999
87,41,-999
88,41,-999
89,41,-999
90,41,33.910309
91,41,16.63056
92,41,27.796312
93,41,-999
94,41,-999
95,41,-999
96,41,-999
97,41,19.535933
98,41,6.275273
99,41,3.691753
0,40,0
1,40,0
2,40,0
3,40,0
4,40,0.415364
5,40,0.508735
6,40,0.88641
7,40,1.078453
8,40,1.485843
9,40,2.589255
10,40,3.46541
11,40,6.394575
12,40,7.578006
13,40,9.483124
14,40,26.352308
15,40,-999
16,40,-999
17,40,11.772405
18,40,18.375097
19,40,-999
20,40,-999
21,40,-999
22,40,-999
23,40,31.014664
24,40,31.17779
25,40,42.20079
26,40,42.256496
27,40,41.64896
28,40,-999
29,40,-999
30,40,-999
31,40,39.291481
32,40,-999
33,40,-999
34,40,-999
35,40,-999
36,40,9.489802
37,40,35.709538
38,40,3.269295
39,40,36.924351
40,40,6.266665
41,40,16.894911
42,40,25.997768
43,40,29.659496
44,40,27.076763
45,40,18.909716
46,40,19.325296
47,40,29.703239
48,40,41.388908
49,40,43.911934
50,40,39.232346
51,40,25.40737
52,40,10.4111
53,40,7.852168
54,40,11.990551
55,40,21.552973
56,40,33.621769
57,40,-999
58,40,-999
59,40,-999
60,40,-999
61,40,-999
62,40,22.860634
63,40,24.439934
64,40,-999
65,40,-999
66,40,43.561512
67,40,21.364418
68,40,13.819595
69,40,39.954494
70,40,5.766045
71,40,51.494522
72,40,-999
73,40,60.753277
74,40,-999
75,40,-999
76,40,39.988174
77,40,19.479149
78,40,30.708067
79,40,-999
80,40,-999
81,40,-999
82,40,-999
83,40,40.103027
84,40,35.555511
85,40,42.177166
86,40,35.036983
87,40,42.068417
88,40,-999
89,40,-999
90,40,-999
91,40,24.856289
92,40,26.301224
93,40,-999
94,40,-999
95,40,-999
96,40,30.783689
97,40,9.828383
98,40,5.7844
99,40,4.70691
0,39,0
1,39,0
2,39,0
3,39,0
4,39,0
5,39,0.425412
6,39,0.439654
7,39,0.454813
8,39,0.6048
9,39,2.217278
10,39,3.086311
11,39,6.577185
12,39,10.617552
13,39,22.512976
14,39,38.383759
15,39,-999
16,39,-999
17,39,10.486589
18,39,8.589311
19,39,21.259192
20,39,27.030087
21,39,31.262714
22,39,38.553379
23,39,40.646423
24,39,-999
25,39,-999
26,39,-999
27,39,-999
28,39,-999
29,39,-999
30,39,-999
31,39,32.476494
32,39,39.250477
33,39,-999
34,39,52.243256
35,39,43.93462
36,39,43.750866
37,39,4.746162
38,39,37.590778
39,39,6.119678
40,39,43.338409
41,39,44.604206
42,39,-999
43,39,-999
44,39,-999
45,39,43.647602
46,39,22.01515
47,39,29.562349
48,39,-999
49,39,-999
50,39,-999
51,39,-999
52,39,17.721268
53,39,9.478513
54,39,7.728303
55,39,8.498509
56,39,16.218864
57,39,32.378941
58,39,33.061432
59,39,-999
60,39,38.997124
61,39,26.884773
62,39,17.213524
63,39,17.162249
64,39,26.321407
65,39,45.92503
66,39,-999
67,39,39.299217
68,39,-999
69,39,10.342615
70,39,40.041622
71,39,10.145381
72,39,-999
73,39,-999
74,39,-999
75,39,-999
76,39,-999
77,39,38.021675
78,39,33.25766
79,39,-999
80,39,-999
81,39,-999
82,39,51.307945
83,39,35.017246
84,39,41.14492
85,39,-999
86,39,30.52215
87,39,31.867283
88,39,-999
89,39,45.114002
90,39,40.564434
91,39,29.312534
92,39,19.702888
93,39,29.337954
94,39,41.075912
95,39,35.369423
96,39,14.435848
97,39,6.815061
98,39,5.785718
99,39,4.270216
0,38,0
1,38,0
2,38,0
3,38,0
4,38,0
5,38,0
6,38,0.085501
7,38,0.096299
8,38,0.228118
9,38,2.545187
10,38,3.527917
11,38,5.599614
12,38,19.058479
13,38,-999
14,38,-999
15,38,-999
16,38,-999
17,38,10.141022
18,38,12.333899
19,38,11.644674
20,38,23.866693
21,38,36.901283
22,38,-999
23,38,-999
24,38,-999
25,38,-999
26,38,-999
27,38,-999
28,38,61.440338
29,38,-999
30,38,-999
31,38,38.678894
32,38,32.594868
33,38,-999
34,38,-999
35,38,-999
36,38,13.302611
37,38,41.785561
38,38,9.161814
39,38,54.04306
40,38,14.421963
41,38,-999
42,38,-999
43,38,-999
44,38,-999
45,38,-999
46,38,31.873041
47,38,31.632853
48,38,-999
49,38,-999
50,38,47.449074
51,38,25.448545
52,38,11.59725
53,38,9.1429
54,38,7.377756
55,38,6.849999
56,38,19.501947
57,38,-999
58,38,-999
59,38,-999
60,38,27.26935
61,38,14.232033
62,38,14.193022
63,38,14.684538
64,38,23.33839
65,38,-999
66,38,-999
67,38,31.186291
68,38,33.576221
69,38,46.28294
70,38,28.975439
71,38,38.585533
72,38,13.6917
73,38,-999
74,38,60.894321
75,38,-999
76,38,-999
77,38,-999
78,38,32.392418
79,38,39.818077
80,38,-999
81,38,-999
82,38,-999
83,38,-999
84,38,-999
85,38,-999
86,38,35.576191
87,38,41.105011
88,38,-999
89,38,50.781979
90,38,-999
91,38,-999
92,38,34.964417
93,38,31.978668
94,38,-999
95,38,-999
96,38,21.113832
97,38,6.837649
98,38,6.311684
99,38,4.686511
0,37,0
1,37,0
2,37,0
3,37,0
4,37,0
5,37,0
6,37,0
7,37,-0.086617
8,37,-0.085091
9,37,2.49087
10,37,4.519823
11,37,6.547259
12,37,22.451571
13,37,-999
14,37,-999
15,37,60.876934
16,37,-999
17,37,11.223742
18,37,36.205002
19,37,11.505334
20,37,-999
21,37,-999
22,37,-999
23,37,-999
24,37,-999
25,37,61.381123
26,37,-999
27,37,-999
28,37,-999
29,37,-999
30,37,-999
31,37,-999
32,37,36.760151
33,37,-999
34,37,-999
35,37,-999
36,37,54.472919
37,37,32.710907
38,37,57.101082
39,37,-999
40,37,-999
41,37,-999
42,37,-999
43,37,-999
44,37,-999
45,37,-999
46,37,43.760738
47,37,43.400085
48,37,-999
49,37,-999
50,37,-999
51,37,21.461493
52,37,7.465466
53,37,8.121565
54,37,11.399965
55,37,18.512112
56,37,24.479403
57,37,-999
58,37,-999
59,37,-999
60,37,25.833168
61,37,14.637049
62,37,14.229106
63,37,13.593657
64,37,24.451393
65,37,-999
66,37,45.060867
67,37,20.754885
68,37,17.561588
69,37,20.803698
70,37,14.055434
71,37,13.143624
72,37,10.304429
73,37,-999
74,37,-999
75,37,-999
76,37,-999
77,37,-999
78,37,35.447945
79,37,34.717159
80,37,-999
81,37,-999
82,37,-999
83,37,-999
84,37,-999
85,37,-999
86,37,50.819099
87,37,-999
88,37,-999
89,37,-999
90,37,-999
91,37,-999
92,37,-999
93,37,40.075722
94,37,-999
95,37,-999
96,37,22.596325
97,37,7.855481
98,37,5.740643
99,37,3.129096
0,36,0
1,36,0
2,36,0
3,36,0
4,36,0
5,36,0
6,36,0
7,36,0
8,36,0
9,36,2.805195
10,36,4.373697
11,36,6.467706
12,36,21.763384
13,36,-999
14,36,-999
15,36,-999
16,36,-999
17,36,50.978935
18,36,6.491435
19,36,51.52412
20,36,-999
21,36,-999
22,36,-999
23,36,-999
24,36,-999
25,36,-999
26,36,-999
27,36,-999
28,36,-999
29,36,-999
30,36,52.583111
31,36,38.832676
32,36,24.437366
33,36,27.587746
34,36,28.379885
35,36,28.217457
36,36,24.731537
37,36,18.975374
38,36,28.419628
39,36,47.042294
40,36,-999
41,36,-999
42,36,55.94138
43,36,53.642662
44,36,61.504181
45,36,-999
46,36,-999
47,36,-999
48,36,-999
49,36,-999
50,36,-999
51,36,20.916283
52,36,6.889793
53,36,5.542741
54,36,18.591112
55,36,-999
56,36,-999
57,36,-999
58,36,-999
59,36,46.907715
60,36,30.911383
61,36,28.40649
62,36,25.310438
63,36,15.598407
64,36,17.853395
65,36,44.355114
66,36,-999
67,36,36.249317
68,36,27.484436
69,36,26.724203
70,36,21.466784
71,36,8.548314
72,36,10.537955
73,36,-999
74,36,-999
75,36,-999
76,36,-999
77,36,-999
78,36,37.934731
79,36,37.643692
80,36,-999
81,36,-999
82,36,-999
83,36,-999
84,36,-999
85,36,-999
86,36,-999
87,36,52.036999
88,36,-999
89,36,-999
90,36,-999
91,36,53.404152
92,36,-999
93,36,33.384708
94,36,36.95726
95,36,-999
96,36,20.555901
97,36,7.324333
98,36,4.172781
99,36,3.67092
0,35,0
1,35,0
2,35,0
3,35,0
4,35,0
5,35,0
6,35,0
7,35,0
8,35,0
9,35,2.745172
10,35,4.95833
11,35,5.891145
12,35,21.838837
13,35,-999
14,35,-999
15,35,-999
16,35,-999
17,35,12.462013
18,35,38.576504
19,35,11.960001
20,35,-999
21,35,-999
22,35,-999
23,35,-999
24,35,-999
25,35,-999
26,35,-999
27,35,-999
28,35,-999
29,35,-999
30,35,-999
31,35,-999
32,35,26.493671
33,35,14.823217
34,35,15.183465
35,35,18.276411
36,35,25.425241
37,35,27.799273
38,35,22.823668
39,35,40.66814
40,35,-999
41,35,46.401237
42,35,39.866287
43,35,-999
44,35,-999
45,35,-999
46,35,-999
47,35,-999
48,35,39.934616
49,35,28.000763
50,35,22.863564
51,35,13.239523
52,35,6.826391
53,35,5.862418
54,35,19.108292
55,35,-999
56,35,-999
57,35,50.438847
58,35,51.031452
59,35,-999
60,35,-999
61,35,-999
62,35,-999
63,35,23.346457
64,35,21.888313
65,35,-999
66,35,-999
67,35,-999
68,35,-999
69,35,-999
70,35,-999
71,35,19.599613
72,35,12.874042
73,35,-999
74,35,-999
75,35,-999
76,35,-999
77,35,-999
78,35,51.528782
79,35,42.114845
80,35,-999
81,35,-999
82,35,-999
83,35,53.784718
84,35,-999
85,35,-999
86,35,-999
87,35,49.269714
88,35,-999
89,35,-999
90,35,-999
91,35,45.828793
92,35,37.789795
93,35,26.615639
94,35,20.375105
95,35,22.001064
96,35,11.375432
97,35,5.723201
98,35,4.682648
99,35,2.545686
0,34,0
1,34,0
2,34,0
3,34,0
4,34,0
5,34,0
6,34,0
7,34,0
8,34,0
9,34,2.793613
10,34,4.376345
11,34,6.482411
12,34,21.772099
13,34,-999
14,34,-999
15,34,-999
16,34,-999
17,34,52.038033
18,34,6.638823
19,34,49.375465
20,34,-999
21,34,-999
22,34,57.515579
23,34,-999
24,34,-999
25,34,-999
26,34,-999
27,34,-999
28,34,-999
29,34,-999
30,34,-999
31,34,-999
32,34,38.10886
33,34,22.102009
34,34,26.975937
35,34,37.623562
36,34,-999
37,34,-999
38,34,38.986279
39,34,-999
40,34,-999
41,34,36.547039
